description,name,cluster_node,profile,value,read_only,is_disabled,is_specified,encrypted,export_configuration,export_key,export_path
FTP SYST response override. If empty default is used.,Ftp.SYSTResponse,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"PeSIT Client Protocol inactivity timeout is used to determine how much time(in seconds) ST will wait for acknowledgment command for transfer end, when pushing file to some server i.e. ST is a client",Pesit.Client.Inactivity.Timeout,UNSPECIFIED,Default,60,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Specifies the buffer size for read operations when Repository Encryption is enabled. Affects download speed when Repository Encryption is enabled. Default value when not set: 32768,Stfs.Encryption.ReadBufferSize,UNSPECIFIED,Default,32768,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Specifies the buffer size for write operations when Repository Encryption is enabled. Affects upload speed when Repository Encryption is enabled. Default value when not set: 32768,Stfs.Encryption.WriteBufferSize,UNSPECIFIED,Default,32768,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Admin Log File.,cdg.admin.log.file,UNSPECIFIED,Default,costco_admin.log,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (users) - LDAP host.,cdg.ldap.ad.host,UNSPECIFIED,Default,hqgc.corp.costco.com,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (users) - protocol version.,cdg.ldap.ad.version,UNSPECIFIED,Default,3,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (users) - LDAP referrals.,cdg.ldap.ad.referrals,UNSPECIFIED,Default,enabled,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (users) - LDAP base DN.,cdg.ldap.ad.base-dn,UNSPECIFIED,Default,"cn=Users, dc=corp, dc=costco, dc=com",FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (users) - Certificate chain verification on LDAP connection.,cdg.ldap.ad.verify-certs-chain,UNSPECIFIED,Default,disabled,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"MS AD (users) - LDAP allowed groups, separated by colon sign. Leave blank to allow any group",cdg.ldap.ad.groups,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (administrators) - LDAP port.,cdg.ldap.admin.port,UNSPECIFIED,Default,636,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (administrators) - protocol version.,cdg.ldap.admin.version,UNSPECIFIED,Default,3,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (administrators) - LDAP referrals.,cdg.ldap.admin.referrals,UNSPECIFIED,Default,enabled,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (administrators) - LDAP base DN.,cdg.ldap.admin.base-dn,UNSPECIFIED,Default,"cn=Users, dc=corp, dc=costco, dc=com",FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"MS AD (administrators) - LDAP connection type. Possible values are ssl, normal.",cdg.ldap.admin.connection-type,UNSPECIFIED,Default,ssl,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (administrators) - Skip LDAP authentication for administrators specified here. Separate administrators using comma sign,cdg.ldap.admin.skip-for,UNSPECIFIED,Default,"admin, setup, application, account, ferrer, master, delegated
",FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
IBM Tivoli - LDAP port.,cdg.ldap.ti.port,UNSPECIFIED,Default,389,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
IBM Tivoli - protocol version.,cdg.ldap.ti.version,UNSPECIFIED,Default,3,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"IBM Tivoli - LDAP connection type. Possible values are ssl, normal.",cdg.ldap.ti.connection-type,UNSPECIFIED,Default,normal,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
IBM Tivoli - Certificate chain verification on LDAP connection.,cdg.ldap.ti.verify-certs-chain,UNSPECIFIED,Default,disabled,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
IBM Tivoli - Bind credentials used to perform LDAP searches to determine group membership.,cdg.ldap.ti.bind-dn,UNSPECIFIED,Default,cn=admin,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"IBM Tivoli - The encrypted password, used to bind to the LDAP source. Use $ST_HOME/bin/utils/encrypt_string.sh or %ST_HOME%\bin\utils\encrypt_string.bat to encrypt a password, and put the encrypted text here",cdg.ldap.ti.bind-pw,UNSPECIFIED,Default,{AES128}l//z1pPiZiPDh2oTwcdQ0g==,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
NO value,cdgAdditionalConfigurationOrder,UNSPECIFIED,Default,"admin.log.file,admin.log.level,ldap.ad.host,ldap.ad.port,ldap.ad.version,ldap.ad.referrals,ldap.ad.search-attr,ldap.ad.base-dn,ldap.ad.connection-type,ldap.ad.verify-certs-chain,ldap.ad.bind-dn,ldap.ad.bind-pw,ldap.ad.groups,ldap.admin.host,ldap.admin.port,ldap.admin.version,ldap.admin.referrals,ldap.admin.search-attr,ldap.admin.base-dn,ldap.admin.connection-type,ldap.admin.verify-certs-chain,ldap.admin.bind-dn,ldap.admin.bind-pw,ldap.admin.skip-for,ldap.ti.host,ldap.ti.port,ldap.ti.version,ldap.ti.referrals,ldap.ti.search-attr,ldap.ti.base-dn,ldap.ti.connection-type,ldap.ti.verify-certs-chain,ldap.ti.bind-dn,ldap.ti.bind-pw,ldap.ti.groups",TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Whether CSRF Protection Filter is enabled,Http.EnabledCsrfProtection,UNSPECIFIED,Default,TRUE,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Specifies how many milliseconds is the maximum wait time that the SSH server won't return response if the file is currently being processed.,Ssh.max.pta.wait,UNSPECIFIED,Default,2000,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Specifies whether to enable legacy dual authentication. true | false,Ssh.LegacyAuthenticationMethods.enable,UNSPECIFIED,Default,FALSE,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Enables and disables Diffie-Hellman-group14-sha1 key exchange for Server-initiated transfers for the SSH daemon only. This option is ignored if FIPS mode is turned on and the KEX Algorithm will be promoted. Possible values are: true | false. The default one is true.,Ssh.SIT.SupportGroup14SHA1,UNSPECIFIED,Default,TRUE,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"This option controls whether Access Upload and Download restriction should affect server initiaited transfers. If the option value is true, they will affect both CIT and SIT. If the option value is false, they will affect only CIT.",ServerInitiated.Access.Restricted,UNSPECIFIED,Default,TRUE,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Enables and disables Diffie-Hellman-group1-sha1 key exchange for Server-initiated transfers for the SSH daemon only. This option is ignored if FIPS mode is turned on and the KEX Algorithm will be promoted. Possible values are: true | false. The default one is false.,Ssh.SIT.SupportGroup1SHA1,UNSPECIFIED,Default,TRUE,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Enables CSRF protection for HTTP web services.Possible values are true | false. The default one is false.,Webservices.Http.CsrfToken.enabled,UNSPECIFIED,Default,FALSE,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Admin daemon enabled ssl/tls protocols.,Admin.Ssl.protocols,UNSPECIFIED,Default,TLSv1.2,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
The maximum number of SSH connections that SecureTransport can have open simultaneously.,Ssh.maxConnections,UNSPECIFIED,Default,200,TRUE,FALSE,TRUE,FALSE,configuration.xml,@maxConnections,/Configuration/Modules/Ssh
"Secure Copy (SCP) is a protocol supported by SSH server. It's accessible through admin GUI (Operations->Server Control and select the Enable
					  Secure Copy (SCP) ).",Ssh.Scp.enable,UNSPECIFIED,Default,TRUE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@enable,/Configuration/Modules/Ssh/Scp
Message banner with text that you want users to see when logging onto SecureTransport from an SSH client.,Ssh.Banner,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,configuration.xml,NO value,/Configuration/Modules/Ssh/Banner
Specifies whether random file access is enabled for downloads over SSH.,Ssh.RandomAccessDownloads.enable,UNSPECIFIED,Default,FALSE,FALSE,FALSE,TRUE,FALSE,configuration.xml,@enable,/Configuration/Modules/Ssh/RandomAccessDownloads
Number of credits for FC protocol in Standard cluster.,Cluster.InitialFCredits,UNSPECIFIED,Default,100000000,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
NO value,cdgAdditionalConfigurationPrefix,UNSPECIFIED,Default,cdg.,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"Admin Log Level. Possible values are debug, info.",cdg.admin.log.level,UNSPECIFIED,Default,debug,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (users) - LDAP port.,cdg.ldap.ad.port,UNSPECIFIED,Default,636,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (users) - LDAP search attribute.,cdg.ldap.ad.search-attr,UNSPECIFIED,Default,samAccountName,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"MS AD (users) - LDAP connection type. Possible values are ssl, normal.",cdg.ldap.ad.connection-type,UNSPECIFIED,Default,ssl,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (users) - Bind credentials used to perform LDAP searches to determine group membership.,cdg.ldap.ad.bind-dn,UNSPECIFIED,Default,"cn=LDAPNISDEVSVC, cn=Users, dc=corp, dc=costco, dc=com",FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"MS AD (users) - The encrypted password, used to bind to the LDAP source. Use $ST_HOME/bin/utils/encrypt_string.sh or %ST_HOME%\bin\utils\encrypt_string.bat to encrypt a password, and put the encrypted text here",cdg.ldap.ad.bind-pw,UNSPECIFIED,Default,{AES128}4+zXqbZSK/Ja80RvLuICa6X90nDNR3FwgVUC6FAgWJU=,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (administrators) - LDAP host.,cdg.ldap.admin.host,UNSPECIFIED,Default,hqgc.corp.costco.com,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (administrators) - LDAP search attribute.,cdg.ldap.admin.search-attr,UNSPECIFIED,Default,samAccountName,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (administrators) - Certificate chain verification on LDAP connection.,cdg.ldap.admin.verify-certs-chain,UNSPECIFIED,Default,disabled,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
MS AD (administrators) - Bind credentials used to perform LDAP searches to determine group membership.,cdg.ldap.admin.bind-dn,UNSPECIFIED,Default,"cn=LDAPNISDEVSVC, cn=Users, dc=corp, dc=costco, dc=com",FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"MS AD (administrators) - The encrypted password, used to bind to the LDAP source. Use $ST_HOME/bin/utils/encrypt_string.sh or %ST_HOME%\bin\utils\encrypt_string.bat to encrypt a password, and put the encrypted text here",cdg.ldap.admin.bind-pw,UNSPECIFIED,Default,{AES128}4+zXqbZSK/Ja80RvLuICa6X90nDNR3FwgVUC6FAgWJU=,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
IBM Tivoli - LDAP host.,cdg.ldap.ti.host,UNSPECIFIED,Default,10.198.1.231,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
IBM Tivoli - LDAP referrals.,cdg.ldap.ti.referrals,UNSPECIFIED,Default,enabled,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
IBM Tivoli - LDAP search attribute.,cdg.ldap.ti.search-attr,UNSPECIFIED,Default,cn,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
IBM Tivoli - LDAP base DN.,cdg.ldap.ti.base-dn,UNSPECIFIED,Default,"o=buhali,cn=BUHAL",FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"IBM Tivoli - LDAP allowed groups, separated by colon sign. Leave blank to allow any group",cdg.ldap.ti.groups,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Controls the support of Diffie-Hellman-group-exchange-sha1 for the SSH daemon only. This option is ignored if FIPS mode is turned on and the KEX Algorithm will be promoted. Possible values are: true | false. The default one is false.,Ssh.SupportGroupExchangeSHA1,UNSPECIFIED,Default,TRUE,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"Sets the maximum number an HTTP request can drop below the specified minimum bandwidth (See Http.Request.MinBandwidth). If a request drops below that threshold, the connection is reset. Default value: 10. Cannot be set to 0. Option is ignored if HTTP request monitor service is disabled. ",Http.Monitor.IterationCount,UNSPECIFIED,Default,10,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
The enabled cipher suites.,As2.Listeners.Ssl.enabledCipherSuites,UNSPECIFIED,Default,"TLS_RSA_WITH_AES_256_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Charset to encode/decode Pesit PI string values,Pesit.PiCharset,UNSPECIFIED,Default,UTF-8,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Enables and disables Diffie-Hellman-group14-sha1 key exchange for the SSH daemon only. This option is ignored if FIPS mode is turned on and the KEX Algorithm will be promoted. Possible values are: true | false. The default one is true.,Ssh.SupportGroup14SHA1,UNSPECIFIED,Default,TRUE,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"SSL protocol used for dynamic synchronization. Allowed options are: SSLv3 | TLSv1 | TLSv1.1 | TLSv1.2. If no option is specified, the default value of SSLv3 will be used.",Cluster.DynamicSync.SSLProtocol,UNSPECIFIED,Default,TLSv1.2,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"The suite of protocols available for the FTP daemon. The option is ignored if FIPS mode is turned on for the FTPD(SSLv2 and SSLv3 are disabled). Possible values are : TLSv1, TLSv1.1, TLSv1.2, SSLv3, SSLv2Hello.The default ones are: TLSv1, TLSv1.1, TLSv1.2.",Ftp.Listeners.Ssl.enabledProtocols,UNSPECIFIED,Default,"TLSv1.1, TLSv1.2",FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Enables and disables Diffie-Hellman-group-exchange-sha256 key exchange for the SSH daemon only. This option is ignored if FIPS mode is turned on and the KEX Algorithm will not be promoted. Possible values are: true | false. The default one is true.,Ssh.SupportGroupExchangeSHA256,UNSPECIFIED,Default,TRUE,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Retry certain SQL queries if database deadlock condition causes rollback. Defines the delay between each retry in milliseconds.,Server.RetryOnDeadlockDelayMilliseconds,UNSPECIFIED,Default,100,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Enabled cipher suites for FTPS server initiated transfers.,Ftps.SIT.Ciphers,UNSPECIFIED,Default,"TLS_DHE_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_256_CBC_SHA, TLS_DHE_DSS_WITH_AES_128_CBC_SHA, TLS_DHE_DSS_WITH_AES_256_CBC_SHA, TLS_DHE_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_128_CBC_SHA, SSL_DHE_RSA_WITH_3DES_EDE_CBC_SHA, SSL_RSA_WITH_3DES_EDE_CBC_SHA, SSL_RSA_WITH_RC4_128_SHA, SSL_RSA_WITH_RC4_128_MD5, SSL_DHE_RSA_WITH_DES_CBC_SHA, SSL_RSA_WITH_DES_CBC_SHA, SSL_DHE_RSA_EXPORT_WITH_DES40_CBC_SHA, SSL_RSA_EXPORT_WITH_DES40_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Comma-separated list of enabled SSL ciphers.,Streaming.EnabledCipherSuites,UNSPECIFIED,Default,"TLS_RSA_WITH_AES_256_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256",FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"Specifies the order in which the restrictions (Filesystem, Upload and Download) are applied. The default value is legacy and represents legacy order - restrictions are applied from bottom to top. Available values: legacy | new",Restrictions.OrderOfApplication,UNSPECIFIED,Default,legacy,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"Controls the degree of upload restrictions application. If set to ""limited"" - the upload restriction configuration will be ignored in case the file mode is set by the client. If set to ""full"" - the upload restriction configuration will be applied regardless of the file mode set by the client. Available values: limited | full",Users.Uploads.RestrictionsApplication,UNSPECIFIED,Default,limited,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
